subject,predicaat,klasse,tekst,flag_type,detail,suggestie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_692,altLabel,Parameter,4-tert-Pentylfenol,near_duplicate_labelwoord,'pentylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_689,altLabel,Parameter,4-n-Pentylfenol,near_duplicate_labelwoord,'pentylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_960,altLabel,Parameter,"2,4,6-Trichloor-1,3,5-triazine",near_duplicate_labelwoord,'trichloor' lijkt op vaker voorkomend 'chloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_960,altLabel,Parameter,"2,4,6-Trichloor-1,3,5-triazine",near_duplicate_labelwoord,'triazine' lijkt op vaker voorkomend 'atrazine',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1757,altLabel,Parameter,"1,3,5-triazine-2,4,6-triamine",near_duplicate_labelwoord,'triazine' lijkt op vaker voorkomend 'atrazine',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_5,altLabel,Parameter,Chloornitrobenzenen,near_duplicate_labelwoord,'chloornitrobenzenen' lijkt op vaker voorkomend 'dichloornitrobenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1860,altLabel,Parameter,Gallium multi totaal,near_duplicate_labelwoord,'gallium' lijkt op vaker voorkomend 'thallium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1927,altLabel,Parameter,Gallium multi opgelost,near_duplicate_labelwoord,'gallium' lijkt op vaker voorkomend 'thallium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1590,altLabel,Parameter,Fluorverbindingen,near_duplicate_labelwoord,'fluorverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2680,altLabel,Parameter,Fluorverbindingen,near_duplicate_labelwoord,'fluorverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4629,altLabel,Parameter,Trichloorethanen (som),near_duplicate_labelwoord,'trichloorethanen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4628,altLabel,Parameter,Trichloorethanen (som),near_duplicate_labelwoord,'trichloorethanen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2433,altLabel,Parameter,2-Nitrofluoreen,near_duplicate_labelwoord,'nitrofluoreen' lijkt op vaker voorkomend 'fluoreen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2099,altLabel,Parameter,"Ammonium-4,8-dioxa-3H-perfluornonanoaat (ADONA)",near_duplicate_labelwoord,'adona' lijkt op vaker voorkomend 'dona',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2100,altLabel,Parameter,"Ammonium-4,8-dioxa-3H-perfluornonanoaat (ADONA)",near_duplicate_labelwoord,'adona' lijkt op vaker voorkomend 'dona',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4627,altLabel,Parameter,Tetrachloorethanen (som),near_duplicate_labelwoord,'tetrachloorethanen' lijkt op vaker voorkomend 'tetrachlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4626,altLabel,Parameter,Tetrachloorethanen (som),near_duplicate_labelwoord,'tetrachloorethanen' lijkt op vaker voorkomend 'tetrachlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1895,altLabel,Parameter,Terbium multi totaal,near_duplicate_labelwoord,'terbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1962,altLabel,Parameter,Terbium multi opgelost,near_duplicate_labelwoord,'terbium' lijkt op vaker voorkomend 'cerium',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4634,altLabel,Parameter,Trichloorbroommethaan,near_duplicate_labelwoord,'trichloorbroommethaan' lijkt op vaker voorkomend 'trichloormethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4623,altLabel,Parameter,Tetrachloordibenzodioxine (totaal),near_duplicate_labelwoord,'tetrachloordibenzodioxine' lijkt op vaker voorkomend 'tetrachloordibenzo',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_660,altLabel,Parameter,Pseudo-nitzschia spp.,near_duplicate_labelwoord,'spp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_657,altLabel,Parameter,Alexandrium spp.,near_duplicate_labelwoord,'spp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3433,altLabel,Parameter,"4,4’-methylenebis(2-chloroaniline)",near_duplicate_labelwoord,'chloroaniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3835,altLabel,Parameter,Dichloorfluormethaan,near_duplicate_labelwoord,'dichloorfluormethaan' lijkt op vaker voorkomend 'dichloormethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3836,altLabel,Parameter,Dichloorfluormethaan,near_duplicate_labelwoord,'dichloorfluormethaan' lijkt op vaker voorkomend 'dichloormethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2189,altLabel,Parameter,Chloortoluron pesticiden sampler,near_duplicate_labelwoord,'chloortoluron' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_591,altLabel,Parameter,Chloortoluron,near_duplicate_labelwoord,'chloortoluron' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2432,altLabel,Parameter,2-Nitrofluorantheen,near_duplicate_labelwoord,'nitrofluorantheen' lijkt op vaker voorkomend 'fluorantheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2441,altLabel,Parameter,3-Nitrofluorantheen,near_duplicate_labelwoord,'nitrofluorantheen' lijkt op vaker voorkomend 'fluorantheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_216,altLabel,Parameter,n-Butylmetacrylaat,near_duplicate_labelwoord,'butylmetacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4842,altLabel,Parameter,n-Butylmetacrylaat,near_duplicate_labelwoord,'butylmetacrylaat' lijkt op vaker voorkomend 'butylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_788,altLabel,Parameter,Broomtrichloorethaan,near_duplicate_labelwoord,'broomtrichloorethaan' lijkt op vaker voorkomend 'trichloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4750,altLabel,Parameter,Xylenolen (som),near_duplicate_labelwoord,'xylenolen' lijkt op vaker voorkomend 'xylenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4749,altLabel,Parameter,Xylenolen (som),near_duplicate_labelwoord,'xylenolen' lijkt op vaker voorkomend 'xylenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2301,altLabel,Parameter,Chloormethylbenzeen,near_duplicate_labelwoord,'chloormethylbenzeen' lijkt op vaker voorkomend 'chloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1694,altLabel,Parameter,alifatische organohalogenen; gehalogeneerde alifat,near_duplicate_labelwoord,'alifat' lijkt op vaker voorkomend 'alifaten',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_683,altLabel,Parameter,2-Fenylfenol,near_duplicate_labelwoord,'fenylfenol' lijkt op vaker voorkomend 'ethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4639,altLabel,Parameter,trichloorazijnzuur,near_duplicate_labelwoord,'trichloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4564,altLabel,Parameter,Pyrethrin-1,near_duplicate_labelwoord,'pyrethrin' lijkt op vaker voorkomend 'permethrin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3425,altLabel,Parameter,3-Methyl-2-butanon,near_duplicate_labelwoord,'butanon' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3424,altLabel,Parameter,3-Methyl-2-butanon,near_duplicate_labelwoord,'butanon' lijkt op vaker voorkomend 'butanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1996,altLabel,Parameter,Oxychlordaan,near_duplicate_labelwoord,'oxychlordaan' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_993,altLabel,Parameter,Thiosulfaat,near_duplicate_labelwoord,'thiosulfaat' lijkt op vaker voorkomend 'sulfaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3775,altLabel,Parameter,Chloordeen,near_duplicate_labelwoord,'chloordeen' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3774,altLabel,Parameter,Chloordeen,near_duplicate_labelwoord,'chloordeen' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3149,altLabel,Parameter,Isobuteen,near_duplicate_labelwoord,'isobuteen' lijkt op vaker voorkomend 'buteen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1701,altLabel,Parameter,Trihalometanen totaal excl trichloorethyleen,near_duplicate_labelwoord,'trichloorethyleen' lijkt op vaker voorkomend 'trichlooretheen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_799,altLabel,Parameter,Hexachloorcyclopentadieen,near_duplicate_labelwoord,'hexachloorcyclopentadieen' lijkt op vaker voorkomend 'hexachloorcyclohexaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2718,altLabel,Parameter,Hexachloorcyclopentadieen,near_duplicate_labelwoord,'hexachloorcyclopentadieen' lijkt op vaker voorkomend 'hexachloorcyclohexaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4427,altLabel,Parameter,Pentachloordibenzodioxine (totaal),near_duplicate_labelwoord,'pentachloordibenzodioxine' lijkt op vaker voorkomend 'pentachloordibenzo',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2373,altLabel,Parameter,"1,1,1,2-Tetrafluorethaan (HFK134a)",near_duplicate_labelwoord,'tetrafluorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_116,altLabel,Parameter,"1,1,1,2-Tetrafluorethaan (HFK134a)",near_duplicate_labelwoord,'tetrafluorethaan' lijkt op vaker voorkomend 'tetrachloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1414,altLabel,Parameter,Bis(Tribroomdifenoxy)-ethaan,near_duplicate_labelwoord,'tribroomdifenoxy' lijkt op vaker voorkomend 'tribroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1831,altLabel,Parameter,Dicloxacilline,near_duplicate_labelwoord,'dicloxacilline' lijkt op vaker voorkomend 'dichlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3895,altLabel,Parameter,Dodecaanzuur,near_duplicate_labelwoord,'dodecaanzuur' lijkt op vaker voorkomend 'perfluordodecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3894,altLabel,Parameter,Dodecaanzuur,near_duplicate_labelwoord,'dodecaanzuur' lijkt op vaker voorkomend 'perfluordodecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_968,altLabel,Parameter,Chloortoluidinen,near_duplicate_labelwoord,'chloortoluidinen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_998,altLabel,Parameter,Butachloor,near_duplicate_labelwoord,'butachloor' lijkt op vaker voorkomend 'heptachloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1726,altLabel,Parameter,"Som van Butachloor, Triallat,Alachloor,Acetochloor",near_duplicate_labelwoord,'butachloor' lijkt op vaker voorkomend 'heptachloor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3396,altLabel,Parameter,2-Octanol,near_duplicate_labelwoord,'octanol' lijkt op vaker voorkomend 'octaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3397,altLabel,Parameter,2-Octanol,near_duplicate_labelwoord,'octanol' lijkt op vaker voorkomend 'octaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1669,altLabel,Parameter,Som van de dimethylfenolen,near_duplicate_labelwoord,'dimethylfenolen' lijkt op vaker voorkomend 'dimethylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_520,altLabel,Parameter,Dichloorprop,near_duplicate_labelwoord,'dichloorprop' lijkt op vaker voorkomend 'dichloorpropeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3612,altLabel,Parameter,"2,6-Dichloorbenzamide",near_duplicate_labelwoord,'dichloorbenzamide' lijkt op vaker voorkomend 'dichloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1427,altLabel,Parameter,"2,6-Dichloorbenzamide",near_duplicate_labelwoord,'dichloorbenzamide' lijkt op vaker voorkomend 'dichloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2708,altLabel,Parameter,Hexabroomdifenyl,near_duplicate_labelwoord,'hexabroomdifenyl' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1372,altLabel,Parameter,Hexabroomdifenyl,near_duplicate_labelwoord,'hexabroomdifenyl' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_96,altLabel,Parameter,Anthantreen,near_duplicate_labelwoord,'anthantreen' lijkt op vaker voorkomend 'fenantreen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2499,altLabel,Parameter,Anthantreen,near_duplicate_labelwoord,'anthantreen' lijkt op vaker voorkomend 'fenantreen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1411,altLabel,Parameter,Decabroomdifenylethaan,near_duplicate_labelwoord,'decabroomdifenylethaan' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3826,altLabel,Parameter,Decabroomdifenylethaan,near_duplicate_labelwoord,'decabroomdifenylethaan' lijkt op vaker voorkomend 'hexabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4337,altLabel,Parameter,Octadecaanzuur,near_duplicate_labelwoord,'octadecaanzuur' lijkt op vaker voorkomend 'perfluoroctadecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4336,altLabel,Parameter,Octadecaanzuur,near_duplicate_labelwoord,'octadecaanzuur' lijkt op vaker voorkomend 'perfluoroctadecaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_966,altLabel,Parameter,Chloornitrotoluenen,near_duplicate_labelwoord,'chloornitrotoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3699,altLabel,Parameter,Chloorazijnzuur,near_duplicate_labelwoord,'chloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_789,altLabel,Parameter,Chloorazijnzuur,near_duplicate_labelwoord,'chloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1486,altLabel,Parameter,"4-Chloor-2,5-dimethylaniline",near_duplicate_labelwoord,'dimethylaniline' lijkt op vaker voorkomend 'methylaniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2263,altLabel,Parameter,2-(perfluoroctyl)ethylalcohol,near_duplicate_labelwoord,'perfluoroctyl' lijkt op vaker voorkomend 'perfluor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3698,altLabel,Parameter,Chloorfenolen,near_duplicate_labelwoord,'chloorfenolen' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4,altLabel,Parameter,Chloorfenolen,near_duplicate_labelwoord,'chloorfenolen' lijkt op vaker voorkomend 'chloorfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_220,altLabel,Parameter,"2,3,5,6-Tetrachlooraniline",near_duplicate_labelwoord,'tetrachlooraniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2114,altLabel,Parameter,"2,3,4,5 Tetrachlooraniline",near_duplicate_labelwoord,'tetrachlooraniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1275,altLabel,Parameter,Dichloorbenzidines,near_duplicate_labelwoord,'dichloorbenzidines' lijkt op vaker voorkomend 'dichloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_572,altLabel,Parameter,Pentachloornitrobenzeen,near_duplicate_labelwoord,'pentachloornitrobenzeen' lijkt op vaker voorkomend 'pentachloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_573,altLabel,Parameter,Pentachloornitrobenzeen,near_duplicate_labelwoord,'pentachloornitrobenzeen' lijkt op vaker voorkomend 'pentachloorbenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_885,altLabel,Parameter,Trifenyltinchloride,near_duplicate_labelwoord,'trifenyltinchloride' lijkt op vaker voorkomend 'vinylchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_6,altLabel,Parameter,Chloortoluenen,near_duplicate_labelwoord,'chloortoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3738,altLabel,Parameter,Chloortoluenen,near_duplicate_labelwoord,'chloortoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_638,altLabel,Parameter,alfa-alfa-Dichloortolueen,near_duplicate_labelwoord,'dichloortolueen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1829,altLabel,Parameter,Desfuroylceftiofur cysteïne disulfide,near_duplicate_labelwoord,'disulfide' lijkt op vaker voorkomend 'sulfide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1351,altLabel,Parameter,Tetrabroombisfenol-A,near_duplicate_labelwoord,'tetrabroombisfenol' lijkt op vaker voorkomend 'tetrabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1350,altLabel,Parameter,Tetrabroombisfenol-A,near_duplicate_labelwoord,'tetrabroombisfenol' lijkt op vaker voorkomend 'tetrabroomdifenylether',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4334,altLabel,Parameter,Octaanzuur,near_duplicate_labelwoord,'octaanzuur' lijkt op vaker voorkomend 'propaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4335,altLabel,Parameter,Octaanzuur,near_duplicate_labelwoord,'octaanzuur' lijkt op vaker voorkomend 'propaanzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_126,altLabel,Parameter,Iopromide,near_duplicate_labelwoord,'iopromide' lijkt op vaker voorkomend 'bromide',
